"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"5030","146719","2005","23500","327.797622","523","1316"
"5031","146719","2006","24580","354.411527","550","1381"
"5032","146719","2007","27200","375.331354","582","1349"
"5033","146719","2008","28700","410.357419","597","1541"
"5034","146719","2009","29850","421.527019","629","1410"
"5035","146719","2010","31040","402.689139","658","1400"
"5036","146825","1991","8150","12.407437","66","160"
"5037","146825","1992","8620","13.505439","69","155"
"5038","146825","1993","9160","14.163477","69","130"
"5039","146825","1994","9620","14.853784","73","157"
"5040","146825","1995","10190","15.804065","66","156"
"5041","146825","1996","10940","14.668524","64","134"
"5042","146825","1997","11400","13.776536","66","109"
"5043","146825","1998","11820","14.104256","72","142"
"5044","146825","1999","12300","13.777262","56","138"
"5045","146825","2000","13140","13.896518","53.5","158"
"5046","146825","2001","14000","15.022325","51","107"
"5047","146825","2002","14500","13.356183","45","103"
"5048","146825","2003","14500","12.518368","40","113"
"5049","146825","2004","14500","13.264619","39","115"
"5050","146825","2005","15000","13.546312","41","110"
"5051","146825","2006","15500","13.954413","38","114"
"5052","146825","2007","16400","11.767836","35","89"
"5053","146825","2008","17000","10.396702","31","59"
"5054","146825","2009","17940","10.003159","33","61"
"5055","146825","2010","18838","8.595246","33","52"
"5056","147013","1991","6746","11.195621","41","114"
"5057","147013","1992","7066","12.343461","46","118"
"5058","147013","1993","7450","13.208569","47","99"
"5059","147013","1994","7815","13.052953","47","125"
"5060","147013","1995","8640","13.913492","48","175"
"5061","147013","1996","9600","15.905391","51","282"
"5062","147013","1997","10400","14.266206","57","220"
"5063","147013","1998","11200","15.810881","57","213"
"5064","147013","1999","12000","17.281567","60","211"
"5065","147013","2000","12300","19.849333","61.5","239"
"5066","147013","2001","13350","21.668405","63","244"
"5067","147013","2002","14200","22.466566","65","229"
"5068","147013","2003","15200","21.861367","71","224"
"5069","147013","2004","16400","23.838502","70","269"
"5070","147013","2005","17500","25.831042","76","209"
"5071","147013","2006","18300","26.663345","82","265"
"5072","147013","2007","19500","29.9414","87","238"
"5073","147013","2008","20570","30.126195","94","228"
"5074","147013","2009","21370","31.093461","91","231"
"5075","147013","2010","22330","31.593971","97","239"
"5076","147244","1991","9990","29.311958","116","390"
"5077","147244","1992","10590","30.969184","118","479"
"5078","147244","1993","11240","34.825176","124","415"
"5079","147244","1994","11910","33.39989","119","398"
"5080","147244","1995","12596","35.938683","128","409"
"5081","147244","1996","13290","38.526984","130","422"
"5082","147244","1997","14138","28.285297","222","473"
"5083","147244","1998","14758","31.052635","136","495"
"5084","147244","1999","15348","35.415925","137","521"
"5085","147244","2000","16192","38.179957","148","487"
"5086","147244","2001","17084","41.36781","159","547"
"5087","147244","2002","18109","48.115103","159","551"
"5088","147244","2003","18834","41.451315","143","491"
"5089","147244","2004","19900","40.011384","138","429"
"5090","147244","2005","20696","41.353776","142","470"
"5091","147244","2006","21524","42.68309","145","386"
"5092","147244","2007","23250","46.33716","155","384"
"5093","147244","2008","24600","48.126975","158","388"
"5094","147244","2009","25750","50.083813","154","421"
"5095","147244","2010","26780","48.219455","151","372"
"5096","147341","1991","12450","14.889175","53","222"
"5097","147341","1992","12800","15.40303","53","112"
"5098","147341","1993","12900","14.726836","44","185"
"5099","147341","1994","13100","15.561318","47","280"
"5100","147341","1995","13460","18.521916","49","284"
"5101","147341","1996","13965","20.288695","52","254"
"5102","147341","1997","14420","12.459627","51","234"
"5103","147341","1998","15120","13.647436","49","271"
"5104","147341","1999","15720","14.400049","57","233"
"5105","147341","2000","16370","15.781718","57.5","214"
"5106","147341","2001","17000","17.466465","58","236"
"5107","147341","2002","17760","19.013151","61","261"
